,Breeder ID,Animal ID,Age,Section Key,Breeder ID.1,Animal ID.1,Sex,Age.1,Date of Surgery,Ab,animal_id,Cell,image_id,tmem_norm,cd68_norm,tmem_status,cd68_status
167,W(26),M3,P17,B06,W(26),M3,Male,P15,12/8/2022,a-CSF1,B06,4,B06_1_MIP,0.06074533037062124,0.05539901716601603,mid,high
168,W(26),M3,P17,B06,W(26),M3,Male,P15,12/8/2022,a-CSF1,B06,1,B06_2_MIP,0.04887125567051963,0.05706044110836411,low,high
169,W(26),M3,P17,B06,W(26),M3,Male,P15,12/8/2022,a-CSF1,B06,2,B06_2_MIP,0.07472262003568259,0.07552757807690968,mid,high
170,W(26),M3,P17,B06,W(26),M3,Male,P15,12/8/2022,a-CSF1,B06,3,B06_2_MIP,0.062068048071543654,0.04844434208699822,mid,high
171,W(26),M3,P17,B06,W(26),M3,Male,P15,12/8/2022,a-CSF1,B06,4,B06_2_MIP,0.09819798403360855,0.037437427294852145,mid,high
172,W(26),M3,P17,B06,W(26),M3,Male,P15,12/8/2022,a-CSF1,B06,1,B06_3_MIP,0.05210917173543562,0.03102432487883048,mid,high
173,W(26),M3,P17,B06,W(26),M3,Male,P15,12/8/2022,a-CSF1,B06,2,B06_3_MIP,0.02305560423500537,0.0353548548866872,low,high
174,W(26),M3,P17,B06,W(26),M3,Male,P15,12/8/2022,a-CSF1,B06,3,B06_3_MIP,0.0498872102903578,0.049620375574593555,low,high
175,W(26),M3,P17,B06,W(26),M3,Male,P15,12/8/2022,a-CSF1,B06,4,B06_3_MIP,0.059855512960753435,0.060193006732008114,mid,high
176,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,1,B15_1_MIP,0.04232618097906868,0.011771039792188312,low,high
177,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,2,B15_1_MIP,0.003736779738421396,0.01482198290343801,low,high
178,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,3,B15_1_MIP,0.062039686568561014,0.00048665250572156593,mid,mid
179,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,4,B15_1_MIP,0.04568087361830914,0.01529668802841877,low,high
180,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,1,B15_2_MIP,0.01819571456106911,0.008005482620521275,low,mid
181,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,2,B15_2_MIP,0.02859006009977607,0.021992390088591114,low,high
182,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,3,B15_2_MIP,0.029660858913651573,0.010168991596126536,low,high
183,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,4,B15_2_MIP,0.039512014449956,0.052166185904826745,low,high
184,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,1,B15_3_MIP,0.024807296138802087,0.01839109367466217,low,high
185,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,2,B15_3_MIP,0.04236104598554762,0.022476979345409938,low,high
186,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,3,B15_3_MIP,0.03789309518568795,0.019881625935763744,low,high
187,W(27),M4,P17,B15,W(27),M4,Male,P15,12/20/2022,a-CSF1,B15,4,B15_3_MIP,0.024283447780637568,0.019307053260224874,low,high
188,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,1,B25_1_MIP,0.11350450024147044,-0.04925814072031878,mid,low
189,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,2,B25_1_MIP,0.12953156419625528,0.015707671328208078,mid,high
190,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,3,B25_1_MIP,0.05960450572259328,0.008029944695917987,mid,mid
191,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,4,B25_1_MIP,0.10915737212251062,0.017774845060253786,mid,high
192,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,1,B25_2_MIP,0.10060397981786698,-0.011205510092708287,mid,low
193,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,2,B25_2_MIP,0.1135522134947734,-0.00389133794373607,mid,low
194,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,3,B25_2_MIP,0.08422084963269491,-0.005498312409074849,mid,low
195,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,4,B25_2_MIP,0.10877410346421232,-0.01836192750205483,mid,low
196,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,1,B25_3_MIP,0.07300930308273895,-0.02800471082867577,mid,low
197,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,2,B25_3_MIP,0.10748799347463805,-0.05367954003698641,mid,low
198,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,3,B25_3_MIP,0.09028979440568016,-0.03621563540669602,mid,low
199,W(28),M1.1,P17,B25,W(28),M1,Male,P15,1/11/2023,a-CSF1,B25,4,B25_3_MIP,0.09212732672627175,0.009424269215037806,mid,mid
200,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,1,B04_1_MIP,0.25045096363808983,0.021375460673381502,high,high
201,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,2,B04_1_MIP,0.3267512141650046,-0.0051404472999101725,high,low
202,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,3,B04_1_MIP,0.23738797769896341,-0.02882669417301928,high,low
203,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,4,B04_1_MIP,0.17987793897603635,-0.010776927585202073,high,low
204,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,1,B04_2_MIP,0.2522474148348935,-0.019753916279032765,high,low
205,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,2,B04_2_MIP,0.18259629717410233,-0.01426094918588687,high,low
206,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,3,B04_2_MIP,0.4602267016887184,0.0007096311547770129,high,mid
207,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,4,B04_2_MIP,0.25538782499163537,0.012783434303243774,high,high
208,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,1,B04_3_MIP,0.1249787789148768,-0.010729968581770076,mid,low
209,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,2,B04_3_MIP,0.11305484315257329,-0.008262991541500522,mid,low
210,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,3,B04_3_MIP,0.14926816825297645,-0.007894662100209476,mid,low
211,W(26),M1,P17,B04,W(26),M1,Male,P15,12/8/2022,a-gp120,B04,4,B04_3_MIP,0.16907033258188264,-0.048939172284124643,high,low
212,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,1,B13_1_MIP,0.061925609617815194,0.008650391753945899,mid,mid
213,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,2,B13_1_MIP,0.15684033601046593,0.010824927333802206,high,high
214,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,3,B13_1_MIP,0.07638963121823168,0.0019419956370278352,mid,mid
215,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,4,B13_1_MIP,0.055581197272567245,0.010314949015278754,mid,high
216,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,1,B13_2_MIP,0.08816755808399658,-0.006889729505247258,mid,low
217,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,2,B13_2_MIP,0.06791883077300986,-0.0014172760045945768,mid,low
218,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,3,B13_2_MIP,0.10233294004075942,-0.0016762064493481416,mid,low
219,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,4,B13_2_MIP,0.08326229439467837,0.012716484597902276,mid,high
220,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,1,B13_3_MIP,0.051838735916806364,-0.0016249159775272443,mid,low
221,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,2,B13_3_MIP,0.049731131896845526,-0.015311399439542545,low,low
222,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,3,B13_3_MIP,0.08565978154551719,-0.007136458785465427,mid,low
223,W(22),M1,P17,B13,W(22),M1,Male,P15,12/18/2022,a-gp120,B13,4,B13_3_MIP,0.06993465263469997,-0.005615482108793229,mid,low
224,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,1,B16_1_MIP,0.09941431700352103,0.13914095206409938,mid,high
225,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,2,B16_1_MIP,0.07957851544367249,0.021837066978934047,mid,high
226,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,3,B16_1_MIP,0.09816880305542078,0.050717975023308784,mid,high
227,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,4,B16_1_MIP,0.07547459365062063,0.049290591561011746,mid,high
228,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,1,B16_2_MIP,0.08915090663305482,0.016884310558438656,mid,high
229,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,2,B16_2_MIP,0.04271825773856802,0.030504257514355815,low,high
230,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,3,B16_2_MIP,0.12915874282542883,0.041268776172192836,mid,high
231,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,4,B16_2_MIP,0.13500235638970023,0.08039626188552604,mid,high
232,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,1,B16_3_MIP,0.07801224475427904,0.04972946961189613,mid,high
233,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,2,B16_3_MIP,0.08431477619579038,0.0655957777509442,mid,high
234,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,3,B16_3_MIP,0.06718584837958466,0.02776797525265639,mid,high
235,W(27),M1,P17,B16,W(27),M1,Male,P15,12/20/2022,a-gp120,B16,4,B16_3_MIP,0.20569167065535485,0.0467617741256742,high,high
236,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,1,B20_1_MIP,0.07719539361229588,0.011799089445357527,mid,high
237,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,2,B20_1_MIP,0.058227234804981105,0.018092549071027426,mid,high
238,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,3,B20_1_MIP,0.11884726922911368,-0.007244984068542806,mid,low
239,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,4,B20_1_MIP,0.045643040742163264,0.010456465861080746,low,high
240,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,1,B20_2_MIP,0.11629378902718941,-0.04078870423374849,mid,low
241,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,2,B20_2_MIP,0.03779929812294093,-0.009144249893361836,low,low
242,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,3,B20_2_MIP,0.0519326144523536,-0.01715700735424265,mid,low
243,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,4,B20_2_MIP,0.0509513987259458,-0.006517723270127659,mid,low
244,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,1,B20_3_MIP,0.06988977018072126,-0.022369985684207533,mid,low
245,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,2,B20_3_MIP,0.06746246829747195,-0.003827824592980464,mid,low
246,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,3,B20_3_MIP,0.0733215282048287,-0.022130911407929374,mid,low
247,W(25),M2,P17,B20,W(25),M2,Male,P15,12/10/2022,a-gp120,B20,4,B20_3_MIP,0.09502080303778618,-0.06298474306513889,mid,low
248,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,1,B22_1_MIP,0.11914238756629886,0.006108314587347535,mid,mid
249,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,2,B22_1_MIP,0.10622234802015086,-0.0028537006342825855,mid,low
250,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,3,B22_1_MIP,0.09817033292174711,-0.004534786752668329,mid,low
251,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,4,B22_1_MIP,0.04890166951386217,0.00817931374269619,low,mid
252,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,1,B22_2_MIP,0.152163604612376,-0.01058256427697804,high,low
253,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,2,B22_2_MIP,0.0893327637489619,0.01936940642056023,mid,high
254,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,3,B22_2_MIP,0.0027450734059438486,-0.06773512340526389,low,low
255,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,4,B22_2_MIP,0.10743381492347313,0.002723612161231029,mid,mid
256,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,1,B22_3_MIP,0.1113857352381987,-0.01982005252532866,mid,low
257,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,2,B22_3_MIP,0.049058303071125214,0.0015532398976545597,low,mid
258,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,3,B22_3_MIP,0.05833862588570102,0.004021945200922666,mid,mid
259,W(25),M1,P17,B22,W(25),M1,Male,P15,12/10/2022,a-gp120,B22,4,B22_3_MIP,0.08933847761953745,0.0162522615567455,mid,high
260,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,1,B03_1_MIP,0.0375618337450435,0.0077505386322344605,low,mid
261,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,2,B03_1_MIP,0.027262875513559562,0.030269916805794383,low,high
262,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,3,B03_1_MIP,0.15745705690975986,0.013992066835194675,high,high
263,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,4,B03_1_MIP,0.052192261497537085,0.019235074378980206,mid,high
264,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,1,B03_2_MIP,0.023922843091951862,0.023584004621756735,low,high
265,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,2,B03_2_MIP,0.05172055601193645,0.031200214583021857,mid,high
266,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,3,B03_2_MIP,-0.00588123827218693,0.042168902076419906,low,high
267,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,4,B03_2_MIP,0.045597303529374154,0.012530437033070864,low,high
268,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,1,B03_3_MIP,0.010705953415097703,0.02260744044351625,low,high
269,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,2,B03_3_MIP,0.018595889400311746,0.006317567658203002,low,mid
270,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,3,B03_3_MIP,0.08285085174997037,-0.014146971313085954,mid,low
271,W(25),M4,P17,B03,W(25),M4,Male,P15,12/10/2022,a-IL34,B03,4,B03_3_MIP,0.09489935578712175,0.0027767869601711126,mid,mid
272,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,1,B08_1_MIP,0.03585053360121005,0.010914774962536303,low,high
273,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,2,B08_1_MIP,0.05505851819918908,0.014325890152397824,mid,high
274,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,3,B08_1_MIP,0.035227396426015384,0.020510648793247675,low,high
275,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,4,B08_1_MIP,0.0556130791215605,0.038113496891309474,mid,high
276,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,1,B08_2_MIP,0.026237887179333452,0.0128221259871404,low,high
277,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,2,B08_2_MIP,0.03576988721705667,0.018726857847395924,low,high
278,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,3,B08_2_MIP,0.016116733871653015,0.010975996168994757,low,high
279,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,4,B08_2_MIP,0.025218700669441207,0.005085140774670226,low,mid
280,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,1,B08_3_MIP,0.018141375654060377,0.006460545939005538,low,mid
281,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,2,B08_3_MIP,0.042920874488884674,-0.006600198910104146,low,low
282,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,3,B08_3_MIP,0.01964536084865233,0.007043715829172223,low,mid
283,W(22),M3,P17,B08,W(22),M3,Male,P15,12/18/2022,a-IL34,B08,4,B08_3_MIP,0.004993033319291962,0.0018037762453371325,low,mid
284,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,1,B09_1_MIP,0.07757107601140734,0.0025247969542470383,mid,mid
285,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,2,B09_1_MIP,0.10835708383223433,0.0010850344151354246,mid,mid
286,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,3,B09_1_MIP,0.1571416057371114,-0.026516620336845056,high,low
287,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,4,B09_1_MIP,0.12269694219395964,0.0009237714574712175,mid,mid
288,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,1,B09_2_MIP,0.0283547528973526,-0.0011027945464331529,low,low
289,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,2,B09_2_MIP,0.020443122899947097,8.642143521209178e-05,low,mid
290,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,3,B09_2_MIP,0.03922492377471689,-0.003063433136275294,low,low
291,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,4,B09_2_MIP,0.03773036469142625,-0.006323983326376188,low,low
292,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,1,B09_3_MIP,0.03567272527153656,-0.023459458377734763,low,low
293,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,2,B09_3_MIP,0.00965093693481587,-0.007100919812077951,low,low
294,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,3,B09_3_MIP,0.05464674764529151,-0.00862834564657506,mid,low
295,W(27),M2,P17,B09,W(27),M2,Male,P15,12/20/2022,a-IL34,B09,4,B09_3_MIP,0.018667414471417725,-0.004261916076258317,low,low
296,W(27),M3,P17,B17,W(27),M3,Male,P15,12/20/2022,a-IL34,B17,1,B17_2_MIP,0.0708517656538922,-0.0062282272052043425,mid,low
297,W(27),M3,P17,B17,W(27),M3,Male,P15,12/20/2022,a-IL34,B17,2,B17_2_MIP,0.03576511257002022,0.009024193583329627,low,mid
298,W(27),M3,P17,B17,W(27),M3,Male,P15,12/20/2022,a-IL34,B17,3,B17_2_MIP,0.042015320195707806,0.01634467727202843,low,high
299,W(27),M3,P17,B17,W(27),M3,Male,P15,12/20/2022,a-IL34,B17,4,B17_2_MIP,0.06148032647384277,0.027309840081707615,mid,high
300,W(27),M3,P17,B17,W(27),M3,Male,P15,12/20/2022,a-IL34,B17,1,B17_3_MIP,0.007688797521449867,-0.006705366273364405,low,low
301,W(27),M3,P17,B17,W(27),M3,Male,P15,12/20/2022,a-IL34,B17,2,B17_3_MIP,0.02894893406677511,0.003913446653442829,low,mid
302,W(27),M3,P17,B17,W(27),M3,Male,P15,12/20/2022,a-IL34,B17,3,B17_3_MIP,0.053461875969641526,0.012715631668353836,mid,high
303,W(27),M3,P17,B17,W(27),M3,Male,P15,12/20/2022,a-IL34,B17,4,B17_3_MIP,0.024264646304903187,0.02256653107126226,low,high
304,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,1,B19_1_MIP,0.03483888072764066,0.02992833432079928,low,high
305,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,2,B19_1_MIP,0.034243293922369536,0.06104623024833458,low,high
306,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,3,B19_1_MIP,0.07444424131968086,0.03696539064933805,mid,high
307,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,4,B19_1_MIP,0.026809412876900238,0.031064691449734796,low,high
308,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,1,B19_2_MIP,0.025678225553705053,0.0025810645952533337,low,mid
309,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,2,B19_2_MIP,0.03366741601223776,-0.0002472960237276389,low,low
310,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,3,B19_2_MIP,0.045131442713199826,0.012997297911563427,low,high
311,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,4,B19_2_MIP,0.07093180053240387,-0.00322661123527386,mid,low
312,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,1,B19_3_MIP,0.03373799482300106,-0.0042735531853385494,low,low
313,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,2,B19_3_MIP,0.018393761607629837,0.007415605859194312,low,mid
314,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,3,B19_3_MIP,0.019459790334852928,0.002165179587563161,low,mid
315,W(26),M2,P17,B19,W(26),M2,Male,P15,12/8/2022,a-IL34,B19,4,B19_3_MIP,0.030162145084040727,0.0020228288150565613,low,mid
316,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,1,B21_1_MIP,0.06273048951529428,0.00017276600363357042,mid,mid
317,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,2,B21_1_MIP,0.04983808975235808,0.0014269061554049028,low,mid
318,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,3,B21_1_MIP,0.04198546005881962,0.011720578416859681,low,high
319,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,4,B21_1_MIP,0.09785387955948173,-0.02050274714932046,mid,low
320,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,1,B21_2_MIP,0.05251450651157451,-0.0024224249884953752,mid,low
321,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,2,B21_2_MIP,0.11224300044140259,-0.024587396243478055,mid,low
322,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,3,B21_2_MIP,0.050638221424578425,-0.011828777735524543,mid,low
323,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,4,B21_2_MIP,0.08939520176448164,-0.014690942842324112,mid,low
324,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,1,B21_3_MIP,0.1279893347241569,-0.010547796005083057,mid,low
325,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,2,B21_3_MIP,0.14478689633944325,-0.005732616526195333,mid,low
326,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,3,B21_3_MIP,0.09629805719564902,-0.01593654865364913,mid,low
327,W(22),M4,P17,B21,W(22),M4,Male,P15,12/18/2022,a-IL34,B21,4,B21_3_MIP,0.06799173266409697,-0.014978519644438595,mid,low
